DATE,User_ID,USER_TYPE,no_of_bets_placed,deposit_amount,bet_amount,bet_won_amount,withdrawal_amount,total_bonus_payout,bonus_names
02/11/2024,1054,VIP,0,0,0,498.85,0,0,
02/11/2024,1059,VIP,0,0,0,331.19,0,0,
02/11/2024,1060,player,0,0,0,274.53,0,0,
02/11/2024,1070,player,0,303.07,0,0,0,0,
02/11/2024,1076,player,0,0,0,326.82,0,0,
02/11/2024,1084,player,0,47.42,0,0,0,0,
02/11/2024,1089,player,0,123.84,0,0,0,0,
02/11/2024,1094,VIP,0,0,0,408.23,0,0,
02/11/2024,1095,player,0,0,0,295.64,0,0,
02/11/2024,1097,player,0,491.99,0,0,0,0,
03/11/2024,1008,player,1,0,148.55,0,0,0,
03/11/2024,1012,player,1,0,77.63,0,0,0,
03/11/2024,1016,player,0,0,0,0,411.48,0,
03/11/2024,1032,player,0,453.88,0,0,306.24,0,
03/11/2024,1039,player,0,0,0,0,392.45,0,
03/11/2024,1040,player,0,0,0,225.38,0,0,
03/11/2024,1041,VIP,0,0,0,0,145.06,0,
03/11/2024,1045,VIP,1,270.61,180,0,0,0,
03/11/2024,1060,player,0,228.8,0,0,0,0,
03/11/2024,1063,player,0,315.31,0,0,0,0,
03/11/2024,1069,player,0,0,0,0,96.7,0,
03/11/2024,1072,player,0,439.45,0,0,0,0,
03/11/2024,1084,player,0,96.81,0,0,0,0,
03/11/2024,1085,player,0,0,0,311.86,0,0,
03/11/2024,1095,player,0,0,0,0,207.61,0,
03/11/2024,1099,player,0,0,0,474.91,0,0,
04/11/2024,1010,player,0,374.45,0,0,0,0,
04/11/2024,1014,player,0,0,0,0,308.88,0,
04/11/2024,1016,player,0,0,0,0,326.31,0,
04/11/2024,1017,player,0,0,0,0,287.75,0,
04/11/2024,1019,player,0,247.37,0,0,0,0,
04/11/2024,1023,player,1,0,220.71,0,0,0,
04/11/2024,1040,player,0,0,0,0,287.75,0,
04/11/2024,1042,player,1,0,65.11,0,0,0,
04/11/2024,1057,player,0,293.72,0,0,0,0,
04/11/2024,1072,player,0,41.34,0,0,0,0,
04/11/2024,1090,player,1,0,70.56,0,0,0,
04/11/2024,1092,player,0,0,0,342.12,0,0,
04/11/2024,1095,player,0,314.46,0,0,0,0,
04/11/2024,1096,VIP,0,0,0,0,196.71,0,
04/11/2024,1098,player,0,146.83,0,0,0,0,
05/11/2024,1002,player,0,164.43,0,0,0,0,
05/11/2024,1011,player,0,0,0,0,17.32,0,
05/11/2024,1016,player,0,0,0,0,21.09,0,
05/11/2024,1020,player,0,492.16,0,0,0,0,
05/11/2024,1025,player,0,0,0,0,331.94,0,
05/11/2024,1031,VIP,0,0,0,0,133.34,0,
05/11/2024,1032,player,1,0,141.78,0,0,0,
05/11/2024,1044,VIP,0,381.56,0,0,0,0,
05/11/2024,1046,player,0,149.86,0,0,0,0,
05/11/2024,1047,player,1,353.49,165.91,0,0,0,
05/11/2024,1049,player,1,0,243,0,0,0,
05/11/2024,1060,player,0,0,0,225.9,152.54,0,
05/11/2024,1062,player,1,0,271,0,0,0,
05/11/2024,1063,player,0,0,0,0,115.93,0,
05/11/2024,1067,VIP,0,0,0,0,89.42,0,
05/11/2024,1084,player,0,0,0,0,90.56,0,
06/11/2024,1002,player,0,0,0,0,196.3,0,
06/11/2024,1008,player,0,194.36,0,0,0,0,
06/11/2024,1014,player,1,0,189.08,0,0,0,
06/11/2024,1016,player,0,0,0,0,259.61,0,
06/11/2024,1024,player,0,0,0,226.5,0,0,
06/11/2024,1033,player,0,42.33,0,521.48,0,0,
06/11/2024,1037,player,1,0,156.05,0,0,0,
06/11/2024,1044,VIP,0,0,0,0,347.97,0,
06/11/2024,1046,player,0,358.47,0,0,0,0,
06/11/2024,1048,VIP,0,0,0,0,19.55,0,
06/11/2024,1049,player,0,0,0,321.79,385.84,0,
06/11/2024,1072,player,0,0,0,0,27.25,0,
06/11/2024,1086,VIP,0,0,0,464.84,0,0,
06/11/2024,1089,player,0,172.41,0,0,0,0,
06/11/2024,1095,player,0,72.35,0,0,0,0,
07/11/2024,1010,player,0,172.64,0,0,0,0,
07/11/2024,1011,player,0,325.97,0,0,0,0,
07/11/2024,1013,player,0,123.42,0,0,0,0,
07/11/2024,1015,VIP,0,0,0,407.48,0,0,
07/11/2024,1017,player,0,0,0,0,170.79,0,
07/11/2024,1021,player,1,0,160.09,0,0,0,
07/11/2024,1028,player,1,0,116.85,0,0,0,
07/11/2024,1043,player,0,0,0,214.13,0,0,
07/11/2024,1047,player,1,0,247.38,0,0,0,
07/11/2024,1048,VIP,0,0,0,372.44,0,0,
07/11/2024,1058,VIP,0,0,0,0,443.94,0,
07/11/2024,1064,VIP,0,103.37,0,0,0,0,
07/11/2024,1076,player,0,0,0,230.53,0,0,
07/11/2024,1086,VIP,0,0,0,278.19,0,0,
07/11/2024,1094,VIP,0,0,0,0,496.51,0,
08/11/2024,1001,player,0,0,0,0,448.39,0,
08/11/2024,1004,VIP,1,0,115.04,0,0,0,
08/11/2024,1033,player,0,0,0,104.34,0,0,
08/11/2024,1034,VIP,0,0,0,51.43,90.09,0,
08/11/2024,1037,player,0,0,0,41.11,0,0,
08/11/2024,1051,VIP,0,448.17,0,0,0,0,
08/11/2024,1067,VIP,0,0,0,406.36,0,0,
08/11/2024,1085,player,1,0,483.97,0,0,0,
08/11/2024,1087,player,0,253.55,0,0,0,0,
08/11/2024,1088,player,1,0,173.55,0,0,0,
08/11/2024,1092,player,0,242.05,0,0,0,0,
09/11/2024,1004,VIP,0,0,0,89.03,0,0,
09/11/2024,1013,player,0,0,0,0,224.28,0,
09/11/2024,1016,player,0,58.89,0,0,0,0,
09/11/2024,1021,player,0,380.08,0,0,0,0,
09/11/2024,1027,VIP,1,0,283.55,0,0,0,
09/11/2024,1036,VIP,0,0,0,935.3900000000001,0,0,
09/11/2024,1042,player,0,0,0,0,338.39,0,
09/11/2024,1059,VIP,1,0,249.11,0,0,0,
09/11/2024,1060,player,0,0,0,0,21.09,0,
09/11/2024,1061,player,0,32.37,0,0,0,0,
09/11/2024,1063,player,0,0,0,0,315.03,0,
09/11/2024,1064,VIP,0,285.57,0,0,0,0,
09/11/2024,1073,VIP,0,0,0,32.34,0,0,
09/11/2024,1077,VIP,0,0,0,422.84,390.64,0,
09/11/2024,1078,VIP,0,0,0,467.98,0,0,
09/11/2024,1080,player,1,0,76,0,0,0,
09/11/2024,1087,player,0,0,0,275.79,0,0,
09/11/2024,1091,VIP,0,132.18,0,0,0,0,
09/11/2024,1094,VIP,0,0,0,0,127.42,0,
10/11/2024,1001,player,0,0,0,0,107,0,
10/11/2024,1003,player,0,0,0,0,441.02,0,
10/11/2024,1027,VIP,0,0,0,0,281.58,0,
10/11/2024,1048,VIP,0,0,0,0,49.36,0,
10/11/2024,1052,VIP,0,0,0,0,269.29,0,
10/11/2024,1075,VIP,0,246.51,0,0,0,0,
10/11/2024,1076,player,0,393,0,0,0,0,
10/11/2024,1081,player,0,0,0,194.12,0,0,
11/11/2024,1002,player,0,161.12,0,0,0,0,
11/11/2024,1013,player,1,0,40.65,0,0,0,
11/11/2024,1027,VIP,0,320.57,0,0,0,0,
11/11/2024,1035,player,0,0,0,229.46,0,0,
11/11/2024,1048,VIP,0,0,0,0,254.64,0,
11/11/2024,1049,player,0,0,0,218.85,0,0,
11/11/2024,1050,VIP,1,0,233.77,0,0,0,
11/11/2024,1053,VIP,1,0,138.74,0,0,0,
11/11/2024,1061,player,0,0,0,0,202.07,0,
11/11/2024,1062,player,1,0,188.39,0,0,0,
11/11/2024,1064,VIP,1,0,152.35,0,0,0,
11/11/2024,1075,VIP,0,0,0,0,286.46,0,
11/11/2024,1081,player,0,0,0,0,384.6,0,
11/11/2024,1085,player,1,0,20.67,0,0,0,
11/11/2024,1089,player,0,0,0,143.97,0,0,
11/11/2024,1095,player,0,0,0,0,189.27,0,
12/11/2024,1004,VIP,0,58.32,0,0,0,0,
12/11/2024,1006,player,1,0,9.52,0,0,0,
12/11/2024,1010,player,0,0,0,0,47.88,0,
12/11/2024,1017,player,0,220.26,0,0,0,0,
12/11/2024,1025,player,1,0,94.5,0,0,0,
12/11/2024,1026,player,0,0,0,185.22,441.78,0,
12/11/2024,1030,player,1,0,197.43,0,0,0,
12/11/2024,1031,VIP,0,0,0,325.7,0,0,
12/11/2024,1032,player,0,0,0,309.13,0,0,
12/11/2024,1036,VIP,0,0,0,290.83,0,0,
12/11/2024,1039,player,1,0,490.15,0,0,0,
12/11/2024,1041,VIP,0,346.64,0,0,0,0,
12/11/2024,1045,VIP,0,0,0,84.47,0,0,
12/11/2024,1050,VIP,0,0,0,0,407.17,0,
12/11/2024,1052,VIP,1,0,116.03,256.11,0,0,
12/11/2024,1056,player,0,0,0,0,368.17,0,
12/11/2024,1062,player,0,283.19,0,0,0,0,
12/11/2024,1063,player,1,0,220.71,0,0,0,
12/11/2024,1065,player,0,466.81,0,0,0,0,
12/11/2024,1074,VIP,0,203.21,0,0,0,0,
12/11/2024,1077,VIP,0,348.9,0,0,0,0,
12/11/2024,1078,VIP,0,271.62,0,0,0,0,
12/11/2024,1089,player,0,0,0,288.76,0,0,
12/11/2024,1092,player,0,0,0,159.79,0,0,
12/11/2024,1096,VIP,0,0,0,223.02,0,0,
12/11/2024,1098,player,0,0,0,55.27,0,0,
13/11/2024,1026,player,1,0,350.67,0,0,0,
13/11/2024,1035,player,1,0,103.28,0,0,0,
13/11/2024,1036,VIP,1,0,324.64,0,0,0,
13/11/2024,1047,player,1,0,240.07,0,0,0,
13/11/2024,1048,VIP,0,0,0,121.56,0,0,
13/11/2024,1052,VIP,0,0,0,204.31,0,0,
13/11/2024,1065,player,1,0,5.89,0,0,0,
13/11/2024,1066,player,0,0,0,586.22,0,0,
13/11/2024,1085,player,0,476.25,0,0,462.75,0,
13/11/2024,1087,player,0,0,0,296.33,0,0,
13/11/2024,1088,player,0,0,0,16.13,0,0,
13/11/2024,1097,player,1,0,112.69,0,0,0,
14/11/2024,1003,player,0,72.62,0,0,0,0,
14/11/2024,1006,player,1,0,203.72,0,0,0,
14/11/2024,1013,player,0,92.8,0,0,0,0,
14/11/2024,1018,player,0,432.01,0,0,0,0,
14/11/2024,1020,player,1,0,190.78,0,0,0,
14/11/2024,1023,player,0,0,0,0,159.42,0,
14/11/2024,1034,VIP,0,0,0,134.05,676.86,0,
14/11/2024,1036,VIP,0,43.23,0,0,0,0,
14/11/2024,1040,player,0,0,0,0,128.38,0,
14/11/2024,1053,VIP,0,707.09,0,0,0,0,
14/11/2024,1057,player,0,157.06,0,0,0,0,
14/11/2024,1062,player,0,0,0,209.92,0,0,
14/11/2024,1073,VIP,0,18.35,0,0,0,0,
14/11/2024,1075,VIP,0,17.65,0,0,0,0,
14/11/2024,1077,VIP,0,217.72,0,0,0,0,
14/11/2024,1078,VIP,1,0,32.08,0,0,0,
14/11/2024,1080,player,0,0,0,125.58,0,0,
14/11/2024,1083,VIP,0,0,0,333.29,0,0,
15/11/2024,1008,player,0,134.15,0,0,0,0,
15/11/2024,1009,VIP,1,0,15.94,0,0,0,
15/11/2024,1020,player,0,16.13,0,0,0,0,
15/11/2024,1024,player,1,0,207.2,0,0,0,
15/11/2024,1026,player,0,460.24,0,0,0,0,
15/11/2024,1040,player,0,129.68,0,0,45.51,0,
15/11/2024,1050,VIP,0,344.72,0,0,0,0,
15/11/2024,1051,VIP,0,101.46,0,256.27,0,0,
15/11/2024,1053,VIP,0,0,0,53.11,0,0,
15/11/2024,1062,player,0,0,0,47.42,0,0,
15/11/2024,1066,player,0,248.17,0,168.51,0,0,
15/11/2024,1074,VIP,0,0,0,400.89,0,0,
15/11/2024,1076,player,0,32.08,0,0,0,0,
15/11/2024,1090,player,1,0,40.84,185.04,142.89,0,
15/11/2024,1098,player,0,0,0,0,130.71,0,
16/11/2024,1004,VIP,0,0,0,139.98,0,0,
16/11/2024,1007,player,1,0,360.26,481.83,0,0,
16/11/2024,1011,player,1,0,54.9,0,0,0,
16/11/2024,1022,VIP,0,0,0,0,193.89,0,
16/11/2024,1031,VIP,0,0,0,0,355.96,0,
16/11/2024,1039,player,0,0,0,6.72,0,0,
16/11/2024,1041,VIP,0,108.07,0,0,168.51,0,
16/11/2024,1064,VIP,0,0,0,0,223.64,0,
16/11/2024,1065,player,0,0,0,0,110.66,0,
16/11/2024,1076,player,0,0,0,479.4,0,0,
16/11/2024,1083,VIP,2,0,411.52,0,0,0,
16/11/2024,1087,player,0,0,0,32.47,0,0,
16/11/2024,1090,player,0,0,0,447.58,0,0,
16/11/2024,1093,player,0,462.66,0,276.87,0,0,
16/11/2024,1099,player,0,0,0,175.18,0,0,
17/11/2024,1005,player,1,0,205.39,0,0,0,
17/11/2024,1015,VIP,0,0,0,372.75,0,0,
17/11/2024,1027,VIP,1,0,161.73,0,0,0,
17/11/2024,1028,player,0,0,0,0,346.71,0,
17/11/2024,1036,VIP,1,0,106.78,0,0,0,
17/11/2024,1038,VIP,1,0,310.87,0,0,0,
17/11/2024,1040,player,0,71.17,0,0,0,0,
17/11/2024,1042,player,0,312.34,0,0,0,0,
17/11/2024,1043,player,1,0,396.16,0,0,0,
17/11/2024,1051,VIP,0,0,0,148.87,0,0,
17/11/2024,1054,VIP,0,404.15,0,65.8,0,0,
17/11/2024,1057,player,0,0,0,0,357.95,0,
17/11/2024,1063,player,1,0,453.67,326.41,0,0,
17/11/2024,1094,VIP,1,0,249.95,0,0,0,
17/11/2024,1095,player,0,278.89,0,0,0,0,
17/11/2024,1098,player,1,0,148.48,438.37,202.77,0,
18/11/2024,1012,player,0,0,0,415.35,0,0,
18/11/2024,1020,player,0,0,0,451.57,0,0,
18/11/2024,1025,player,0,0,0,0,378.69,0,
18/11/2024,1029,player,0,0,0,128.69,0,0,
18/11/2024,1031,VIP,0,0,0,0,218.79,0,
18/11/2024,1032,player,0,0,0,406.64,0,0,
18/11/2024,1035,player,1,0,344.72,0,0,0,
18/11/2024,1039,player,1,0,176.47,0,0,0,
18/11/2024,1045,VIP,0,0,0,53.19,0,0,
18/11/2024,1049,player,0,483.36,0,0,0,0,
18/11/2024,1059,VIP,1,0,21.06,0,0,0,
18/11/2024,1065,player,0,188.9,0,491.83,0,0,
18/11/2024,1068,player,0,121.63,0,186.39,0,0,
18/11/2024,1085,player,0,227.92,0,0,0,0,
18/11/2024,1093,player,0,0,0,454.71,0,0,
18/11/2024,1099,player,0,0,0,238.2,0,0,
19/11/2024,1002,player,1,0,160.73,0,0,0,
19/11/2024,1012,player,2,451.55,460.65,0,0,0,
19/11/2024,1039,player,0,333.46,0,0,0,0,
19/11/2024,1042,player,0,309.38,0,0,0,0,
19/11/2024,1043,player,0,288.07,0,0,0,0,
19/11/2024,1044,VIP,0,251.32,0,0,0,0,
19/11/2024,1045,VIP,1,0,21.17,0,0,0,
19/11/2024,1054,VIP,0,0,0,132.55,0,0,
19/11/2024,1058,VIP,0,313.25,0,0,0,0,
19/11/2024,1068,player,1,0,229.46,95.12,0,0,
19/11/2024,1069,player,0,93.59,0,0,0,0,
19/11/2024,1088,player,0,0,0,272.32,0,0,
19/11/2024,1090,player,0,0,0,0,226.17,0,
19/11/2024,1094,VIP,0,0,0,241,0,0,
20/11/2024,1006,player,0,118.54,0,157.06,0,0,
20/11/2024,1009,VIP,1,378.65,71.73,201.21,0,0,
20/11/2024,1022,VIP,1,0,438.37,0,0,0,
20/11/2024,1035,player,0,0,0,0,346.6,0,
20/11/2024,1037,player,1,0,122.24,382.01,0,0,
20/11/2024,1044,VIP,0,0,0,145.18,0,0,
20/11/2024,1052,VIP,0,0,0,0,202.21,0,
20/11/2024,1072,player,0,0,0,0,303.3,0,
20/11/2024,1079,player,1,0,49.59,0,0,0,
20/11/2024,1082,player,0,19.07,0,0,0,0,
20/11/2024,1085,player,0,0,0,499.83,0,0,
20/11/2024,1086,VIP,1,0,115.93,0,0,0,
20/11/2024,1089,player,0,0,0,321.57,0,0,
20/11/2024,1095,player,0,0,0,49.8,0,0,
21/11/2024,1018,player,0,0,0,0,19.5,0,
21/11/2024,1025,player,0,0,0,0,472.37,0,
21/11/2024,1035,player,0,0,0,322.79,0,0,
21/11/2024,1042,player,0,0,0,0,266.77,0,
21/11/2024,1043,player,1,0,449.33,0,0,0,
21/11/2024,1048,VIP,0,0,0,127.18,0,0,
21/11/2024,1050,VIP,0,0,0,280.43,0,0,
21/11/2024,1052,VIP,0,0,0,91.67,0,0,
21/11/2024,1053,VIP,0,0,0,0,155.03,0,
21/11/2024,1054,VIP,0,81.79,0,0,0,0,
21/11/2024,1056,player,0,0,0,0,60.58,0,
21/11/2024,1070,player,0,0,0,61.39,0,0,
21/11/2024,1081,player,0,0,0,0,205.54,0,
21/11/2024,1085,player,1,0,172.81,0,0,0,
21/11/2024,1092,player,0,0,0,154.2,0,0,
21/11/2024,1096,VIP,1,0,323.81,469.83,0,0,
22/11/2024,1006,player,0,0,0,251.36,0,0,
22/11/2024,1014,player,0,0,0,0,194.89,0,
22/11/2024,1015,VIP,0,0,0,129.93,36.38,0,
22/11/2024,1019,player,1,0,411.79,0,0,0,
22/11/2024,1033,player,0,0,0,17.78,0,0,
22/11/2024,1034,VIP,0,487.97,0,0,0,0,
22/11/2024,1041,VIP,0,0,0,459.97,0,0,
22/11/2024,1043,player,0,31.94,0,450.2,0,0,
22/11/2024,1052,VIP,0,191.48,0,0,0,0,
22/11/2024,1056,player,0,0,0,375.24,0,0,
22/11/2024,1063,player,1,0,477,0,0,0,
22/11/2024,1076,player,0,430.38,0,0,0,0,
22/11/2024,1078,VIP,0,0,0,475.82,470.72,0,
22/11/2024,1086,VIP,0,0,0,0,225.91,0,
22/11/2024,1093,player,0,0,0,458.87,0,0,
22/11/2024,1096,VIP,1,0,62.56,0,0,0,
23/11/2024,1004,VIP,0,0,0,0,127.28,0,
23/11/2024,1007,player,0,0,0,0,314.33,0,
23/11/2024,1010,player,0,0,0,0,459.72,0,
23/11/2024,1015,VIP,0,0,0,13.87,0,0,
23/11/2024,1018,player,0,0,0,235.43,0,0,
23/11/2024,1040,player,1,0,421.31,53.3,0,0,
23/11/2024,1042,player,0,323.7,0,0,0,0,
23/11/2024,1045,VIP,0,239.51,0,0,0,0,
23/11/2024,1049,player,0,195.07,0,0,0,0,
23/11/2024,1051,VIP,0,124.16,0,0,0,0,
23/11/2024,1067,VIP,0,0,0,435.96,0,0,
23/11/2024,1071,player,1,0,40.3,444.24,0,0,
23/11/2024,1076,player,0,0,0,0,269.29,0,
23/11/2024,1083,VIP,0,468.33,0,0,21.06,0,
23/11/2024,1084,player,0,252.57,0,0,0,0,
23/11/2024,1090,player,0,0,0,205.09,0,0,
23/11/2024,1091,VIP,1,0,241,0,0,0,
23/11/2024,1093,player,0,324.69,0,0,0,0,
24/11/2024,1002,player,0,0,0,0,353.36,0,
24/11/2024,1004,VIP,0,0,0,0,448.99,0,
24/11/2024,1009,VIP,0,305.77,0,0,0,0,
24/11/2024,1012,player,0,0,0,0,366.45,0,
24/11/2024,1016,player,0,0,0,409.36,0,0,
24/11/2024,1019,player,0,490.91,0,0,0,0,
24/11/2024,1022,VIP,0,0,0,366,0,0,
24/11/2024,1028,player,0,0,0,0,450.2,0,
24/11/2024,1036,VIP,0,0,0,127.4,0,0,
24/11/2024,1043,player,1,0,219.17,396.16,0,0,
24/11/2024,1044,VIP,0,0,0,16.56,0,0,
24/11/2024,1052,VIP,1,0,211.3,0,0,0,
24/11/2024,1060,player,0,448.91,0,0,0,0,
24/11/2024,1070,player,0,0,0,118.42,0,0,
24/11/2024,1071,player,0,0,0,188.9,249.82,0,
24/11/2024,1085,player,0,0,0,0,103.5,0,
24/11/2024,1090,player,0,155.03,0,0,0,0,
24/11/2024,1093,player,0,0,0,354.83,0,0,
25/11/2024,1002,player,0,286.79,0,0,0,0,
25/11/2024,1004,VIP,0,184.8,0,0,414.25,0,
25/11/2024,1007,player,1,0,382.24,0,0,0,
25/11/2024,1016,player,0,0,0,0,473.65,0,
25/11/2024,1017,player,0,24.78,0,0,323.2,0,
25/11/2024,1018,player,0,0,0,0,489.13,0,
25/11/2024,1027,VIP,0,0,0,6.24,0,0,
25/11/2024,1029,player,1,0,331.77,459.85,0,0,
25/11/2024,1032,player,0,234.3,0,0,0,0,
25/11/2024,1045,VIP,0,439.7,0,0,0,0,
25/11/2024,1054,VIP,0,0,0,0,343.07,0,
25/11/2024,1062,player,0,0,0,262.41,0,0,
25/11/2024,1068,player,0,48.37,0,0,0,0,
25/11/2024,1077,VIP,0,0,0,0,445.54,0,
25/11/2024,1096,VIP,0,0,0,0,202.85,0,
26/11/2024,1006,player,0,0,0,0,390.1,0,
26/11/2024,1015,VIP,0,261.14,0,0,0,0,
26/11/2024,1028,player,0,0,0,150.72,0,0,
26/11/2024,1043,player,0,0,0,0,10.33,0,
26/11/2024,1045,VIP,1,0,57.33,0,0,0,
26/11/2024,1048,VIP,1,0,452.34,0,0,0,
26/11/2024,1049,player,0,0,0,163.32,0,0,
26/11/2024,1058,VIP,0,0,0,478.15,0,0,
26/11/2024,1066,player,0,198.78,0,0,0,0,
26/11/2024,1071,player,0,0,0,0,368.17,0,
26/11/2024,1074,VIP,0,181.63,0,29.1,0,0,
26/11/2024,1078,VIP,0,65.96,0,0,0,0,
26/11/2024,1081,player,0,0,0,0,441.5,0,
26/11/2024,1085,player,0,316.58,0,0,0,0,
26/11/2024,1088,player,1,0,92.07,0,0,0,
26/11/2024,1089,player,0,339.14,0,0,0,0,
26/11/2024,1091,VIP,0,0,0,197.45,0,0,
27/11/2024,1012,player,0,0,0,0,98.26,0,
27/11/2024,1015,VIP,0,0,0,469.07,0,0,
27/11/2024,1019,player,0,434.5,0,0,0,0,
27/11/2024,1022,VIP,1,0,369.07,0,0,0,
27/11/2024,1025,player,0,0,0,338.57,0,0,
27/11/2024,1032,player,0,0,0,347.63,0,0,
27/11/2024,1036,VIP,0,0,0,0,372.03,0,
27/11/2024,1044,VIP,1,0,203.35,0,0,0,
27/11/2024,1047,player,1,0,211.78,0,0,0,
27/11/2024,1058,VIP,0,0,0,0,114.38,0,
27/11/2024,1064,VIP,0,0,0,0,414.26,0,
27/11/2024,1067,VIP,0,0,0,0,238.92,0,
27/11/2024,1068,player,0,0,0,274,0,0,
27/11/2024,1071,player,0,75.67,0,0,0,0,
27/11/2024,1072,player,0,102.39,0,0,198.79,0,
27/11/2024,1085,player,0,367.42,0,381.89,0,0,
28/11/2024,1006,player,0,443.72,0,0,0,0,
28/11/2024,1009,VIP,0,0,0,0,66.8,0,
28/11/2024,1018,player,0,256.12,0,0,0,0,
28/11/2024,1029,player,0,0,0,156.36,230.83,0,
28/11/2024,1042,player,0,0,0,211.09,0,0,
28/11/2024,1046,player,0,0,0,0,188.44,0,
28/11/2024,1049,player,0,691.54,0,0,0,0,
28/11/2024,1059,VIP,0,54.62,0,0,0,0,
28/11/2024,1064,VIP,1,0,115.63,0,0,0,
28/11/2024,1068,player,0,20.67,0,0,0,0,
28/11/2024,1069,player,1,0,170.78,0,0,0,
28/11/2024,1073,VIP,0,420.67,0,0,0,0,
28/11/2024,1083,VIP,0,79.58,0,0,0,0,
28/11/2024,1084,player,1,0,201.21,0,0,0,
28/11/2024,1085,player,0,0,0,112.19,0,0,
28/11/2024,1089,player,0,0,0,0,499.51,0,
28/11/2024,1095,player,0,456.53,0,54.32,0,0,
28/11/2024,1099,player,1,0,446.28,0,0,0,
29/11/2024,1010,player,0,341.96,0,394.17,224.91,0,
29/11/2024,1035,player,0,461.63,0,0,0,0,
29/11/2024,1037,player,0,0,0,0,471.67,0,
29/11/2024,1038,VIP,0,382.67,0,0,0,0,
29/11/2024,1039,player,0,0,0,414.04,0,0,
29/11/2024,1048,VIP,1,0,93.9,0,0,0,
29/11/2024,1055,VIP,0,0,0,0,359.01,0,
29/11/2024,1060,player,0,0,0,0,420.67,0,
29/11/2024,1062,player,0,0,0,337.29,0,0,
29/11/2024,1063,player,0,217.12,0,0,0,0,
29/11/2024,1073,VIP,0,191.01,0,0,0,0,
29/11/2024,1078,VIP,0,260.49,0,0,0,0,
29/11/2024,1082,player,0,106.93,0,0,0,0,
29/11/2024,1086,VIP,1,0,127.89,0,0,0,
29/11/2024,1094,VIP,0,0,0,305.32,0,0,
30/11/2024,1005,player,0,0,0,230.31,0,0,
30/11/2024,1014,player,0,250.52,0,0,0,0,
30/11/2024,1017,player,0,0,0,414.81,0,0,
30/11/2024,1026,player,0,0,0,429.84,0,0,
30/11/2024,1029,player,0,0,0,430.51,0,0,
30/11/2024,1030,player,0,0,0,0,139.14,0,
30/11/2024,1031,VIP,0,0,0,175.47,0,0,
30/11/2024,1032,player,0,0,0,319.32,0,0,
30/11/2024,1034,VIP,1,0,286.79,0,0,0,
30/11/2024,1035,player,0,0,0,441.78,0,0,
30/11/2024,1039,player,0,0,0,0,78.79,0,
30/11/2024,1045,VIP,0,0,0,0,373.12,0,
30/11/2024,1056,player,0,0,0,0,23.03,0,
30/11/2024,1059,VIP,0,428.35,0,441.38,0,0,
30/11/2024,1086,VIP,1,0,270.08,0,0,0,
01/12/2024,1003,player,0,401.59,0,0,0,0,
01/12/2024,1018,player,0,0,0,0,320.81,0,
01/12/2024,1021,player,0,0,0,0,412.5,0,
01/12/2024,1030,player,0,439.7,0,0,0,0,
01/12/2024,1031,VIP,0,0,0,0,494.21,0,
01/12/2024,1036,VIP,0,0,0,272.14,0,0,
01/12/2024,1037,player,0,0,0,447.38,0,0,
01/12/2024,1052,VIP,0,0,0,0,381.77,0,
01/12/2024,1059,VIP,1,0,38.64,0,0,0,
01/12/2024,1067,VIP,0,0,0,256.25,0,0,
01/12/2024,1080,player,0,0,0,213.18,0,0,
01/12/2024,1091,VIP,0,27.96,0,0,146,0,
01/12/2024,1097,player,0,0,0,57.65,0,0,
02/12/2024,1012,player,0,0,0,0,5.65,0,
02/12/2024,1017,player,0,0,0,0,165.53,0,
02/12/2024,1022,VIP,0,27.82,0,0,0,0,
02/12/2024,1023,player,0,0,0,250.21,0,0,
02/12/2024,1027,VIP,1,0,71.63,0,0,0,
02/12/2024,1030,player,0,0,0,19.23,0,0,
02/12/2024,1047,player,0,0,0,31.89,0,0,
02/12/2024,1051,VIP,0,0,0,206.44,0,0,
02/12/2024,1053,VIP,0,0,0,311.86,437.63,0,
02/12/2024,1056,player,0,0,0,18.98,0,0,
02/12/2024,1058,VIP,0,0,0,0,34.37,0,
02/12/2024,1060,player,0,0,0,480.35,0,0,
02/12/2024,1071,player,0,0,0,0,77.48,0,
02/12/2024,1073,VIP,0,151.98,0,0,0,0,
02/12/2024,1080,player,1,0,28.57,0,0,0,
02/12/2024,1081,player,0,0,0,23.03,0,0,
02/12/2024,1087,player,0,363.39,0,0,0,0,
02/12/2024,1090,player,0,0,0,0,332.2,0,
02/12/2024,1093,player,0,221.73,0,0,0,0,
02/12/2024,1097,player,0,397.91,0,0,0,0,
03/12/2024,1014,player,0,124.42,0,0,0,0,
03/12/2024,1017,player,0,0,0,353.48,0,0,
03/12/2024,1018,player,0,0,0,171.74,0,0,
03/12/2024,1020,player,1,0,11.17,0,0,0,
03/12/2024,1021,player,0,171.59,0,0,0,0,
03/12/2024,1051,VIP,0,359.05,0,33.13,0,0,
03/12/2024,1052,VIP,0,171.74,0,0,0,0,
03/12/2024,1060,player,0,0,0,306.98,0,0,
03/12/2024,1080,player,0,226.53,0,0,0,0,
03/12/2024,1091,VIP,0,414.9,0,0,0,0,
03/12/2024,1094,VIP,0,0,0,0,454.06,0,
03/12/2024,1097,player,0,0,0,0,10.11,0,
04/12/2024,1002,player,0,18.11,0,0,0,0,
04/12/2024,1003,player,0,0,0,0,228.18,0,
04/12/2024,1006,player,0,369.46,0,0,0,0,
